Year Month,State,Countym,Industry,Suspicious Activity,Count
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,2
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,2
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Other Identification Documentation,2
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,3
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Other Structuring,1
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,1
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,3
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,1
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Suspicious Exchange of Currencies,2
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,1
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,1
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,[Total],25
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,ACH,1
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,7
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,81
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Check,3
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,2
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,32
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,1
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,7
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,2
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,52
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,3
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,2
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,34
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,41
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,29
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,"Suspicious Designation of Beneficiaries, Assignees or Joint Owners",19
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,8
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Third-Party Transactors (Straw-Man),2
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,50
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,38
2017,California,"Sonoma County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],418
2017,California,"Sonoma County, CA",[Total],[Total],443
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,2
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,Other Casinos,1
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,1
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,1
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,1
2017,California,"Stanislaus County, CA",Casino/Card Club - Card Club,[Total],7
2017,California,"Stanislaus County, CA",[Total],[Total],7
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,3
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,4
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,16
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,4
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,2
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,2
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2017,California,"Tehama County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],35
2017,California,"Tehama County, CA",[Total],[Total],35
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Check,5
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,31
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,2
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,3
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Forgeries,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Misuse of Position or Self-Dealing,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,110
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,6
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,2
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,2
2017,California,"Tulare County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],168
2017,California,"Tulare County, CA",[Total],[Total],168
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,29
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,5
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,3
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Other Casinos,1
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Other Identification Documentation,1
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,1
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,2
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,2
2017,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,[Total],44
2017,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,5
2017,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2017,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,2
2017,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,2
2017,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Noncash Monetary Instruments,1
2017,California,"Tuolumne County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],11
2017,California,"Tuolumne County, CA",[Total],[Total],55
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,31
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Credit/Debit Card,2
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,34
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,3
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Other Casinos,16
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Other Money Laundering,2
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,1
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Other Structuring,2
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,9
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,8
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Physical Condition of Funds,1
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,12
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,18
2017,California,"Ventura County, CA",Casino/Card Club - Card Club,[Total],141
2017,California,"Ventura County, CA",[Total],[Total],141
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,12
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,12
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Bribery or Gratuity,1
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,1
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Check,3
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,3
2017,California,"Yolo County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,1
