Year Month,State,Countym,Industry,Suspicious Activity,Count
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Other Structuring,4
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,12
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Provided Questionable or False Identification,4
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,35
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,4
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Physical Condition of Funds,1
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,41
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Exchange of Currencies,18
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,8
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Use of Multiple Accounts,2
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,21
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,2
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),1
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Transaction Out of Pattern for Customer(s),3
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",44
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,40
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,109
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,38
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Unknown Source of Chips,1
2018,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,[Total],969
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Other Casinos,2
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Other Structuring,1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,2
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,3
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,2
2018,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,[Total],16
2018,Colorado,[Total],Casino/Card Club - State Licensed Casino,[Total],985
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Account Takeover,2
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,ACH,2
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Against Financial Institution(s),1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,245
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,855
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Bribery or Gratuity,3
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,2
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Check,102
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Chip Walking,213
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Consumer Loan (see instructions),3
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,75
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Credit/Debit Card,40
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,179
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Elder Financial Exploitation,7
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,30
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,79
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Forgeries,5
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Healthcare/Public or Private Health Insurance,2
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Identity Theft,26
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Inquiry about End of Business Day,10
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Mass-Marketing,1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,"2,134"
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Misappropriation,3
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Multiple Individuals with Same or Similar Identities,3
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Casinos,"2,776"
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Fraud (Type),16
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Gaming Activites,62
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Identification Documentation,26
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Money Laundering,238
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Mortgage Fraud,1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,260
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Structuring,"1,309"
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Terrorist,4
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,265
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Identification,24
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Pyramid Scheme,1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,610
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,34
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspected Public/Private Corruption (Domestic),3
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Physical Condition of Funds,28
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,"1,742"
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"Suspicious Designation of Beneficiaries, Assignees or Joint Owners",93
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious EFT/Wire Transfers,208
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Exchange of Currencies,67
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,119
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Intra-Casino Funds Transfers,5
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Counter Checks or Markers,56
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Informal Value Transfer System,3
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Multiple Accounts,25
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,72
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,106
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),42
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Trade Based Money Laundering/Black Market Peso Exchange,1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction Out of Pattern for Customer(s),71
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",474
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,121
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,"1,850"
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,454
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Unauthorized Electronic Intrusion,4
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Unknown Source of Chips,116
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Unlicensed or Unregistered MSB,1
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Wire,9
2018,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,[Total],"15,319"
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,ACH,1
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,12
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,66
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Chip Walking,3
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Credit/Debit Card,1
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,14
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,2
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,88
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Casinos,140
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Gaming Activites,1
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Money Laundering,2
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,4
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Structuring,51
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,6
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,36
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Physical Condition of Funds,1
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,19
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,"Suspicious Designation of Beneficiaries, Assignees or Joint Owners",1
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Exchange of Currencies,3
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,9
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Counter Checks or Markers,2
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,4
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,2
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),3
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",5
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,6
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,40
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,15
2018,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,[Total],537
2018,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2018,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,4
2018,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,2
2018,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,2
2018,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,30
